EMP Data Retrieved ,,,,,,,
Programs selected = ,,,,,,,
,,,,,,,
,,,,,,,
Row #,STATION_ID,STATION NAME,RESULT_ID,DATE,VALUE,QAQC Flag,READING_TYPE
4380,30,(D24A)  Rio Vista,1299,8/15/2022 14:45,0.76,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4381,30,(D24A)  Rio Vista,1299,8/15/2022 15:00,0.66,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4382,30,(D24A)  Rio Vista,1299,8/15/2022 15:15,0.71,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4383,30,(D24A)  Rio Vista,1299,8/15/2022 15:30,0.72,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4384,30,(D24A)  Rio Vista,1299,8/15/2022 15:45,0.82,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4385,30,(D24A)  Rio Vista,1299,8/15/2022 16:00,0.86,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4386,30,(D24A)  Rio Vista,1299,8/15/2022 16:15,0.81,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4387,30,(D24A)  Rio Vista,1299,8/15/2022 16:30,0.84,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4388,30,(D24A)  Rio Vista,1299,8/15/2022 16:45,1.09,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4389,30,(D24A)  Rio Vista,1299,8/15/2022 17:00,0.97,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4390,30,(D24A)  Rio Vista,1299,8/15/2022 17:15,1.04,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4391,30,(D24A)  Rio Vista,1299,8/15/2022 17:30,1.2,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4392,30,(D24A)  Rio Vista,1299,8/15/2022 17:45,1.27,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4393,30,(D24A)  Rio Vista,1299,8/15/2022 18:00,1.26,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4394,30,(D24A)  Rio Vista,1299,8/15/2022 18:15,1.18,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4395,30,(D24A)  Rio Vista,1299,8/15/2022 18:30,1.36,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4396,30,(D24A)  Rio Vista,1299,8/15/2022 18:45,1.28,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4397,30,(D24A)  Rio Vista,1299,8/15/2022 19:00,1.42,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4398,30,(D24A)  Rio Vista,1299,8/15/2022 19:15,1.45,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4399,30,(D24A)  Rio Vista,1299,8/15/2022 19:30,1.34,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4400,30,(D24A)  Rio Vista,1299,8/15/2022 19:45,1.3,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4401,30,(D24A)  Rio Vista,1299,8/15/2022 20:00,1.14,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4402,30,(D24A)  Rio Vista,1299,8/15/2022 20:15,1.17,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4403,30,(D24A)  Rio Vista,1299,8/15/2022 20:30,1.1,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4404,30,(D24A)  Rio Vista,1299,8/15/2022 20:45,1.26,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4405,30,(D24A)  Rio Vista,1299,8/15/2022 21:00,1.27,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4406,30,(D24A)  Rio Vista,1299,8/15/2022 21:15,1.34,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4407,30,(D24A)  Rio Vista,1299,8/15/2022 21:30,1.48,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4408,30,(D24A)  Rio Vista,1299,8/15/2022 21:45,1.56,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4409,30,(D24A)  Rio Vista,1299,8/15/2022 22:00,1.34,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4410,30,(D24A)  Rio Vista,1299,8/15/2022 22:15,1.3,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4411,30,(D24A)  Rio Vista,1299,8/15/2022 22:30,1.3,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4412,30,(D24A)  Rio Vista,1299,8/15/2022 22:45,1.38,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4413,30,(D24A)  Rio Vista,1299,8/15/2022 23:00,1.3,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4414,30,(D24A)  Rio Vista,1299,8/15/2022 23:15,1.21,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4415,30,(D24A)  Rio Vista,1299,8/15/2022 23:30,1.2,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4416,30,(D24A)  Rio Vista,1299,8/15/2022 23:45,1.03,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4417,30,(D24A)  Rio Vista,1299,8/16/2022 0:00,1.06,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4418,30,(D24A)  Rio Vista,1299,8/16/2022 0:15,0.9,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4419,30,(D24A)  Rio Vista,1299,8/16/2022 0:30,0.9,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4420,30,(D24A)  Rio Vista,1299,8/16/2022 0:45,0.87,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4421,30,(D24A)  Rio Vista,1299,8/16/2022 1:00,0.81,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4422,30,(D24A)  Rio Vista,1299,8/16/2022 1:15,0.92,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4423,30,(D24A)  Rio Vista,1299,8/16/2022 1:30,0.82,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4424,30,(D24A)  Rio Vista,1299,8/16/2022 1:45,0.84,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4425,30,(D24A)  Rio Vista,1299,8/16/2022 2:00,0.81,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4426,30,(D24A)  Rio Vista,1299,8/16/2022 2:15,0.81,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4427,30,(D24A)  Rio Vista,1299,8/16/2022 2:30,0.65,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4428,30,(D24A)  Rio Vista,1299,8/16/2022 2:45,0.87,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4429,30,(D24A)  Rio Vista,1299,8/16/2022 3:00,0.79,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4430,30,(D24A)  Rio Vista,1299,8/16/2022 3:15,0.71,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4431,30,(D24A)  Rio Vista,1299,8/16/2022 3:30,0.94,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4432,30,(D24A)  Rio Vista,1299,8/16/2022 3:45,0.87,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4433,30,(D24A)  Rio Vista,1299,8/16/2022 4:00,0.94,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4434,30,(D24A)  Rio Vista,1299,8/16/2022 4:15,0.82,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4435,30,(D24A)  Rio Vista,1299,8/16/2022 4:30,0.94,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4436,30,(D24A)  Rio Vista,1299,8/16/2022 4:45,1.01,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4437,30,(D24A)  Rio Vista,1299,8/16/2022 5:00,1.06,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4438,30,(D24A)  Rio Vista,1299,8/16/2022 5:15,1.14,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4439,30,(D24A)  Rio Vista,1299,8/16/2022 5:30,1.06,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4440,30,(D24A)  Rio Vista,1299,8/16/2022 5:45,1.17,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4441,30,(D24A)  Rio Vista,1299,8/16/2022 6:00,1.2,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4442,30,(D24A)  Rio Vista,1299,8/16/2022 6:15,1.13,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4443,30,(D24A)  Rio Vista,1299,8/16/2022 6:30,1.12,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4444,30,(D24A)  Rio Vista,1299,8/16/2022 6:45,1.12,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4445,30,(D24A)  Rio Vista,1299,8/16/2022 7:00,1.29,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4446,30,(D24A)  Rio Vista,1299,8/16/2022 7:15,1.22,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4447,30,(D24A)  Rio Vista,1299,8/16/2022 7:30,1,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4448,30,(D24A)  Rio Vista,1299,8/16/2022 7:45,1.07,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4449,30,(D24A)  Rio Vista,1299,8/16/2022 8:00,1.17,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4450,30,(D24A)  Rio Vista,1299,8/16/2022 8:15,1.21,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4451,30,(D24A)  Rio Vista,1299,8/16/2022 8:30,1.28,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4452,30,(D24A)  Rio Vista,1299,8/16/2022 8:45,1.23,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4453,30,(D24A)  Rio Vista,1299,8/16/2022 9:00,1.16,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4454,30,(D24A)  Rio Vista,1299,8/16/2022 9:15,1.1,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4455,30,(D24A)  Rio Vista,1299,8/16/2022 9:30,1.03,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4456,30,(D24A)  Rio Vista,1299,8/16/2022 9:45,0.99,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4457,30,(D24A)  Rio Vista,1299,8/16/2022 10:00,0.92,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4458,30,(D24A)  Rio Vista,1299,8/16/2022 10:15,0.95,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4459,30,(D24A)  Rio Vista,1299,8/16/2022 10:30,0.78,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4460,30,(D24A)  Rio Vista,1299,8/16/2022 10:45,0.82,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4461,30,(D24A)  Rio Vista,1299,8/16/2022 11:00,0.96,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4462,30,(D24A)  Rio Vista,1299,8/16/2022 11:15,0.81,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4463,30,(D24A)  Rio Vista,1299,8/16/2022 11:30,0.77,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4464,30,(D24A)  Rio Vista,1299,8/16/2022 11:45,0.81,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4465,30,(D24A)  Rio Vista,1299,8/16/2022 12:00,0.8,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4466,30,(D24A)  Rio Vista,1299,8/16/2022 12:15,0.74,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4467,30,(D24A)  Rio Vista,1299,8/16/2022 12:30,0.73,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4468,30,(D24A)  Rio Vista,1299,8/16/2022 12:45,0.73,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4469,30,(D24A)  Rio Vista,1299,8/16/2022 13:00,0.67,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4470,30,(D24A)  Rio Vista,1299,8/16/2022 13:15,0.73,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4471,30,(D24A)  Rio Vista,1299,8/16/2022 13:30,0.57,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4472,30,(D24A)  Rio Vista,1299,8/16/2022 13:45,0.65,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4473,30,(D24A)  Rio Vista,1299,8/16/2022 14:00,0.65,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4474,30,(D24A)  Rio Vista,1299,8/16/2022 14:15,0.67,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4475,30,(D24A)  Rio Vista,1299,8/16/2022 14:30,0.64,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4476,30,(D24A)  Rio Vista,1299,8/16/2022 14:45,0.7,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4477,30,(D24A)  Rio Vista,1299,8/16/2022 15:00,0.74,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4478,30,(D24A)  Rio Vista,1299,8/16/2022 15:15,0.81,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4479,30,(D24A)  Rio Vista,1299,8/16/2022 15:30,0.8,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4480,30,(D24A)  Rio Vista,1299,8/16/2022 15:45,0.79,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4481,30,(D24A)  Rio Vista,1299,8/16/2022 16:00,0.75,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4482,30,(D24A)  Rio Vista,1299,8/16/2022 16:15,0.79,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4483,30,(D24A)  Rio Vista,1299,8/16/2022 16:30,0.77,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4484,30,(D24A)  Rio Vista,1299,8/16/2022 16:45,0.84,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4485,30,(D24A)  Rio Vista,1299,8/16/2022 17:00,0.97,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4486,30,(D24A)  Rio Vista,1299,8/16/2022 17:15,0.97,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4487,30,(D24A)  Rio Vista,1299,8/16/2022 17:30,1.05,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4488,30,(D24A)  Rio Vista,1299,8/16/2022 17:45,1.08,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4489,30,(D24A)  Rio Vista,1299,8/16/2022 18:00,1.07,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4490,30,(D24A)  Rio Vista,1299,8/16/2022 18:15,1.1,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4491,30,(D24A)  Rio Vista,1299,8/16/2022 18:30,1.2,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4492,30,(D24A)  Rio Vista,1299,8/16/2022 18:45,1.32,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4493,30,(D24A)  Rio Vista,1299,8/16/2022 19:00,1.38,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4494,30,(D24A)  Rio Vista,1299,8/16/2022 19:15,1.33,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4495,30,(D24A)  Rio Vista,1299,8/16/2022 19:30,1.68,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4496,30,(D24A)  Rio Vista,1299,8/16/2022 19:45,1.41,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4497,30,(D24A)  Rio Vista,1299,8/16/2022 20:00,1.89,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4498,30,(D24A)  Rio Vista,1299,8/16/2022 20:15,1.54,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4499,30,(D24A)  Rio Vista,1299,8/16/2022 20:30,1.34,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4500,30,(D24A)  Rio Vista,1299,8/16/2022 20:45,1.38,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4501,30,(D24A)  Rio Vista,1299,8/16/2022 21:00,1.03,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4502,30,(D24A)  Rio Vista,1299,8/16/2022 21:15,1.24,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4503,30,(D24A)  Rio Vista,1299,8/16/2022 21:30,1.08,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4504,30,(D24A)  Rio Vista,1299,8/16/2022 21:45,1.16,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4505,30,(D24A)  Rio Vista,1299,8/16/2022 22:00,1.15,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4506,30,(D24A)  Rio Vista,1299,8/16/2022 22:15,1.68,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4507,30,(D24A)  Rio Vista,1299,8/16/2022 22:30,1.41,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4508,30,(D24A)  Rio Vista,1299,8/16/2022 22:45,1.27,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4509,30,(D24A)  Rio Vista,1299,8/16/2022 23:00,1.32,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4510,30,(D24A)  Rio Vista,1299,8/16/2022 23:15,1.4,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4511,30,(D24A)  Rio Vista,1299,8/16/2022 23:30,1.31,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4512,30,(D24A)  Rio Vista,1299,8/16/2022 23:45,1.16,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4513,30,(D24A)  Rio Vista,1299,8/17/2022 0:00,1.13,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4514,30,(D24A)  Rio Vista,1299,8/17/2022 0:15,1.19,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4515,30,(D24A)  Rio Vista,1299,8/17/2022 0:30,0.99,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4516,30,(D24A)  Rio Vista,1299,8/17/2022 0:45,1.04,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4517,30,(D24A)  Rio Vista,1299,8/17/2022 1:00,0.92,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4518,30,(D24A)  Rio Vista,1299,8/17/2022 1:15,1,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4519,30,(D24A)  Rio Vista,1299,8/17/2022 1:30,0.93,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4520,30,(D24A)  Rio Vista,1299,8/17/2022 1:45,0.97,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4521,30,(D24A)  Rio Vista,1299,8/17/2022 2:00,0.81,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4522,30,(D24A)  Rio Vista,1299,8/17/2022 2:15,0.79,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4523,30,(D24A)  Rio Vista,1299,8/17/2022 2:30,0.89,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4524,30,(D24A)  Rio Vista,1299,8/17/2022 2:45,0.78,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4525,30,(D24A)  Rio Vista,1299,8/17/2022 3:00,0.86,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4526,30,(D24A)  Rio Vista,1299,8/17/2022 3:15,0.73,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4527,30,(D24A)  Rio Vista,1299,8/17/2022 3:30,0.75,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4528,30,(D24A)  Rio Vista,1299,8/17/2022 3:45,0.75,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4529,30,(D24A)  Rio Vista,1299,8/17/2022 4:00,0.83,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4530,30,(D24A)  Rio Vista,1299,8/17/2022 4:15,0.78,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4531,30,(D24A)  Rio Vista,1299,8/17/2022 4:30,0.77,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4532,30,(D24A)  Rio Vista,1299,8/17/2022 4:45,0.89,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4533,30,(D24A)  Rio Vista,1299,8/17/2022 5:00,0.83,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4534,30,(D24A)  Rio Vista,1299,8/17/2022 5:15,0.9,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
4535,30,(D24A)  Rio Vista,1299,8/17/2022 5:30,0.86,U,[Water]  Fluorescence (µg/L) -(n/a) YSI Sonde { Data }  @ 15 min Inst 1 m deep
